-42.98053,-22.7836,0
-42.9805,-22.7836,0
-42.96557,-22.78029,0
-42.96397,-22.78002,0
-42.96161,-22.77949,0
-42.96104,-22.77928,0
-42.9577,-22.77862,0
-42.94499,-22.77579,0
-42.94406,-22.77554,0
-42.93882,-22.77439,0
-42.93768,-22.77411,0
-42.93635,-22.77367,0
-42.93476,-22.77303,0
-42.93413,-22.77274,0
-42.93203,-22.77186,0
-42.93136,-22.77163,0
-42.93068,-22.77145,0
-42.93002,-22.77135,0
-42.92934,-22.77129,0
-42.92889,-22.7713,0
-42.92878,-22.77129,0
-42.92667,-22.7716,0
-42.9261,-22.77166,0
-42.92538,-22.77167,0
-42.92517,-22.77166,0
-42.9244,-22.77156,0
-42.92353,-22.77132,0
-42.92209,-22.77085,0
-42.92205,-22.77083,0
-42.92195,-22.77081,0
-42.92067,-22.77035,0
-42.92011,-22.7701,0
-42.91987,-22.76997,0
-42.91917,-22.76964,0
-42.91536,-22.7676,0
-42.91503,-22.76745,0
-42.91461,-22.7673,0
-42.91434,-22.76725,0
-42.91387,-22.76721,0
-42.90777,-22.76694,0
-42.90771,-22.76693,0
-42.90744,-22.76692,0
-42.90741,-22.76691,0
-42.90731,-22.76691,0
-42.90706,-22.76686,0
-42.90703,-22.76686,0
-42.90679,-22.76679,0
-42.90657,-22.7667,0
-42.90627,-22.76654,0
-42.90521,-22.76579,0
-42.90517,-22.76575,0
-42.90513,-22.76573,0
-42.90402,-22.76494,0
-42.904,-22.76492,0
-42.9026,-22.76391,0
-42.90116,-22.76278,0
-42.89993,-22.7619,0
-42.89819,-22.76076,0
-42.89675,-22.75976,0
-42.89533,-22.75859,0
-42.89121,-22.75559,0
-42.89112,-22.75548,0
-42.89048,-22.75486,0
-42.89035,-22.75475,0
-42.89005,-22.75455,0
-42.88816,-22.7535,0
-42.88771,-22.75316,0
-42.88764,-22.75309,0
-42.88758,-22.753,0
-42.88476,-22.75097,0
-42.88439,-22.75076,0
-42.88347,-22.75035,0
-42.88233,-22.74994,0
-42.88201,-22.74986,0
-42.88129,-22.74974,0
-42.87992,-22.74959,0
-42.87984,-22.74959,0
-42.8788,-22.74947,0
-42.87871,-22.74942,0
-42.87564,-22.74908,0
-42.8756,-22.74907,0
-42.87446,-22.74898,0
-42.87142,-22.74865,0
-42.87088,-22.74855,0
-42.86664,-22.74808,0
-42.86629,-22.74808,0
-42.86605,-22.74803,0
-42.86227,-22.74766,0
-42.86204,-22.74762,0
-42.85952,-22.74733,0
-42.85846,-22.74716,0
-42.85774,-22.74698,0
-42.8569,-22.74665,0
-42.85631,-22.74639,0
-42.85523,-22.74596,0
-42.85297,-22.7449,0
-42.85262,-22.7448,0
-42.84798,-22.74275,0
-42.84756,-22.74261,0
-42.84709,-22.74241,0
-42.84696,-22.74234,0
-42.8458,-22.74182,0
-42.84513,-22.74149,0
-42.84332,-22.74046,0
-42.84182,-22.73954,0
-42.84038,-22.73872,0
-42.84032,-22.73871,0
-42.8389,-22.73786,0
-42.83856,-22.7377,0
-42.83793,-22.73748,0
-42.83722,-22.73727,0
-42.83634,-22.73689,0
-42.83631,-22.73687,0
-42.83608,-22.73677,0
-42.83502,-22.73618,0
-42.8343,-22.73572,0
-42.83384,-22.73534,0
-42.83256,-22.73411,0
-42.83233,-22.73399,0
-42.8323,-22.73396,0
-42.83196,-22.73371,0
-42.83126,-22.73335,0
-42.83118,-22.73332,0
-42.82964,-22.73257,0
-42.82859,-22.73211,0
-42.82575,-22.73102,0
-42.82546,-22.73093,0
-42.82326,-22.73042,0
-42.82295,-22.73037,0
-42.82278,-22.73037,0
-42.82176,-22.73045,0
-42.8214,-22.73041,0
-42.82116,-22.73035,0
-42.82101,-22.73029,0
-42.82069,-22.73019,0
-42.82044,-22.73014,0
-42.82036,-22.73011,0
-42.81977,-22.73015,0
-42.81888,-22.73027,0
-42.81854,-22.73037,0
-42.80625,-22.73461,0
-42.80607,-22.73474,0
-42.80522,-22.73528,0
-42.80492,-22.73552,0
-42.80479,-22.7357,0
-42.80475,-22.73577,0
-42.8047,-22.73593,0
-42.8046,-22.73611,0
-42.80456,-22.73615,0
-42.8044,-22.73624,0
-42.80428,-22.73627,0
-42.80419,-22.73627,0
-42.80414,-22.73625,0
-42.80409,-22.73624,0
-42.80397,-22.73619,0
-42.80387,-22.73613,0
-42.80382,-22.73611,0
-42.80362,-22.73596,0
-42.80341,-22.73587,0
-42.80333,-22.73585,0
-42.80309,-22.73582,0
-42.80293,-22.73584,0
-42.80268,-22.73589,0
-42.80266,-22.73666,0
-42.80044,-22.73726,0
-42.80043,-22.73657,0
-42.80031,-22.73658,0
-42.79552,-22.73733,0
-42.79346,-22.73742,0
-42.78118,-22.73825,0
-42.77561,-22.73843,0
-42.77314,-22.73861,0
-42.77304,-22.73853,0
-42.77297,-22.73843,0
-42.77297,-22.7384,0
-42.77296,-22.73838,0
-42.77297,-22.73837,0
-42.77298,-22.73834,0
-42.77306,-22.73823,0
-42.76839,-22.73817,0
-42.76761,-22.7382,0
-42.76691,-22.73828,0
-42.76595,-22.73848,0
-42.76107,-22.73993,0
-42.76076,-22.74,0
-42.7602,-22.74009,0
-42.75982,-22.74013,0
-42.75954,-22.74014,0
-42.75826,-22.74009,0
-42.74389,-22.73889,0
-42.74315,-22.7388,0
-42.74218,-22.73863,0
-42.73851,-22.73774,0
-42.73849,-22.73774,0
-42.73769,-22.73754,0
-42.73686,-22.73738,0
-42.72094,-22.73525,0
-42.72029,-22.73512,0
-42.71951,-22.73493,0
-42.71871,-22.73466,0
-42.71655,-22.73383,0
-42.71418,-22.73285,0
-42.70884,-22.73077,0
-42.70874,-22.73075,0
-42.70865,-22.73072,0
-42.70786,-22.73057,0
-42.70383,-22.73,0
-42.70296,-22.72982,0
-42.70238,-22.72964,0
-42.70168,-22.72939,0
-42.69985,-22.72867,0
-42.69672,-22.72755,0
-42.69613,-22.7273,0
-42.6957,-22.72709,0
-42.69529,-22.72682,0
-42.69473,-22.7263,0
-42.69447,-22.72596,0
-42.69424,-22.72549,0
-42.69408,-22.7251,0
-42.69363,-22.72386,0
-42.69363,-22.72384,0
-42.69332,-22.72299,0
-42.69296,-22.72237,0
-42.69281,-22.72215,0
-42.69244,-22.72169,0
-42.69207,-22.72133,0
-42.69138,-22.72079,0
-42.69021,-22.72,0
-42.68989,-22.71976,0
-42.68924,-22.71938,0
-42.68823,-22.71894,0
-42.68787,-22.71881,0
-42.68622,-22.71811,0
-42.68579,-22.71796,0
-42.67852,-22.71499,0
-42.67402,-22.71308,0
-42.67349,-22.71288,0
-42.66704,-22.71018,0
-42.66602,-22.70966,0
-42.66574,-22.70941,0
-42.66568,-22.70934,0
-42.66564,-22.70928,0
-42.66561,-22.70922,0
-42.6656,-22.70918,0
-42.6656,-22.70908,0
-42.66564,-22.70897,0
-42.66529,-22.70881,0
-42.66523,-22.70879,0
-42.65966,-22.7062,0
-42.65965,-22.70619,0
-42.65923,-22.706,0
-42.65884,-22.70587,0
-42.6584,-22.7058,0
-42.65797,-22.70578,0
-42.65718,-22.70591,0
-42.64859,-22.70776,0
-42.6479,-22.70786,0
-42.64699,-22.70806,0
-42.64695,-22.70806,0
-42.64588,-22.70831,0
-42.64431,-22.7086,0
-42.64233,-22.70867,0
-42.64194,-22.70877,0
-42.64047,-22.70938,0
-42.63978,-22.7097,0
-42.63922,-22.70986,0
-42.63468,-22.71064,0
-42.63433,-22.71067,0
-42.63401,-22.71067,0
-42.63323,-22.71056,0
-42.63281,-22.71045,0
-42.63248,-22.71039,0
-42.63198,-22.71033,0
-42.62086,-22.70854,0
-42.6207,-22.7085,0
-42.62009,-22.70839,0
-42.61969,-22.70834,0
-42.61697,-22.70783,0
-42.61445,-22.70722,0
-42.61443,-22.70721,0
-42.61408,-22.70713,0
-42.61405,-22.70713,0
-42.61259,-22.70678,0
-42.61218,-22.70666,0
-42.61124,-22.70644,0
-42.61111,-22.70642,0
-42.60931,-22.70596,0
-42.60904,-22.70591,0
-42.60653,-22.70527,0
-42.60614,-22.70507,0
-42.60587,-22.70488,0
-42.60534,-22.70462,0
-42.60335,-22.70396,0
-42.60307,-22.7039,0
-42.60294,-22.70386,0
-42.60255,-22.7038,0
-42.60209,-22.70376,0
-42.60202,-22.70371,0
-42.60197,-22.70375,0
-42.6019,-22.70379,0
-42.60142,-22.70395,0
-42.60022,-22.70404,0
-42.60018,-22.70405,0
-42.59885,-22.70417,0
-42.59855,-22.70417,0
-42.59843,-22.70418,0
-42.59798,-22.70415,0
-42.59745,-22.70406,0
-42.5939,-22.70321,0
-42.59387,-22.70321,0
-42.58734,-22.70168,0
-42.58729,-22.70166,0
-42.58696,-22.70158,0
-42.5866,-22.70147,0
-42.58601,-22.70121,0
-42.58562,-22.701,0
-42.58391,-22.69987,0
-42.58352,-22.69964,0
-42.583,-22.69937,0
-42.5825,-22.69917,0
-42.58197,-22.69901,0
-42.5624,-22.69489,0
-42.56179,-22.69474,0
-42.54751,-22.69178,0
-42.54675,-22.6916,0
-42.54588,-22.69131,0
-42.54529,-22.69103,0
-42.54456,-22.69058,0
-42.54432,-22.6904,0
-42.54256,-22.68895,0
-42.54249,-22.68886,0
-42.54224,-22.68864,0
-42.5422,-22.68859,0
-42.54179,-22.68817,0
-42.54138,-22.68771,0
-42.54055,-22.68696,0
-42.53982,-22.68637,0
-42.53826,-22.68538,0
-42.53524,-22.68297,0
-42.53482,-22.68268,0
-42.53481,-22.68268,0
-42.53418,-22.68231,0
-42.53336,-22.68199,0
-42.53122,-22.68139,0
-42.52952,-22.68099,0
-42.52839,-22.68064,0
-42.52726,-22.68019,0
-42.52538,-22.67935,0
-42.52455,-22.67891,0
-42.52258,-22.67796,0
-42.52202,-22.67772,0
-42.51703,-22.67531,0
-42.51657,-22.67506,0
-42.51332,-22.67303,0
-42.51312,-22.67289,0
-42.51287,-22.67275,0
-42.51187,-22.6721,0
-42.51181,-22.67207,0
-42.51102,-22.67147,0
-42.51042,-22.67092,0
-42.50989,-22.67035,0
-42.50736,-22.66744,0
-42.50695,-22.66692,0
-42.50455,-22.66415,0
-42.50401,-22.66346,0
-42.50182,-22.6609,0
-42.50167,-22.66076,0
-42.50146,-22.66059,0
-42.50128,-22.66047,0
-42.50075,-22.66021,0
-42.50044,-22.66012,0
-42.50008,-22.66006,0
-42.49966,-22.66003,0
-42.49695,-22.66023,0
-42.49659,-22.66023,0
-42.4959,-22.66015,0
-42.49575,-22.66011,0
-42.49553,-22.66003,0
-42.49528,-22.65989,0
-42.495,-22.65971,0
-42.49466,-22.65939,0
-42.49431,-22.65897,0
-42.49318,-22.65729,0
-42.49318,-22.65728,0
-42.49234,-22.65616,0
-42.49221,-22.65593,0
-42.49153,-22.65487,0
-42.4913,-22.65456,0
-42.49115,-22.6544,0
-42.49087,-22.65404,0
-42.49025,-22.65297,0
-42.48991,-22.65247,0
-42.48972,-22.65222,0
-42.48893,-22.65135,0
-42.48832,-22.65081,0
-42.48784,-22.65042,0
-42.48726,-22.64988,0
-42.48666,-22.64937,0
-42.48551,-22.64852,0
-42.48498,-22.64806,0
-42.48436,-22.64748,0
-42.48392,-22.64714,0
-42.48153,-22.6451,0
-42.48036,-22.64415,0
-42.48017,-22.64404,0
-42.47928,-22.64328,0
-42.47862,-22.64266,0
-42.47861,-22.64264,0
-42.47795,-22.6421,0
-42.47769,-22.64192,0
-42.47699,-22.64153,0
-42.4765,-22.64132,0
-42.47571,-22.64109,0
-42.47492,-22.64094,0
-42.47462,-22.64086,0
-42.46596,-22.639,0
-42.46494,-22.63873,0
-42.43931,-22.63109,0
-42.43733,-22.63045,0
-42.43664,-22.63015,0
-42.43569,-22.62966,0
-42.42094,-22.6215,0
-42.42005,-22.62098,0
-42.41929,-22.62043,0
-42.4181,-22.61929,0
-42.41533,-22.61651,0
-42.41477,-22.61605,0
-42.4142,-22.61563,0
-42.41026,-22.61331,0
-42.41022,-22.61328,0
-42.40949,-22.61287,0
-42.40947,-22.61285,0
-42.40935,-22.61279,0
-42.40771,-22.61183,0
-42.40762,-22.61181,0
-42.40676,-22.61137,0
-42.40579,-22.61081,0
-42.40487,-22.61042,0
-42.40406,-22.61019,0
-42.40332,-22.61005,0
-42.4031,-22.61003,0
-42.3989,-22.60992,0
-42.39817,-22.60985,0
-42.39761,-22.60975,0
-42.39718,-22.60964,0
-42.3966,-22.60945,0
-42.3959,-22.60914,0
-42.39035,-22.60622,0
-42.38978,-22.60586,0
-42.38948,-22.6056,0
-42.38927,-22.60537,0
-42.38907,-22.60512,0
-42.38898,-22.60498,0
-42.38877,-22.6046,0
-42.38856,-22.604,0
-42.38668,-22.5963,0
-42.3866,-22.59575,0
-42.3866,-22.59569,0
-42.38658,-22.59551,0
-42.38658,-22.59505,0
-42.38671,-22.59333,0
-42.38671,-22.59292,0
-42.38669,-22.59259,0
-42.38663,-22.59216,0
-42.38656,-22.59182,0
-42.38366,-22.58237,0
-42.38345,-22.58193,0
-42.38331,-22.58168,0
-42.3831,-22.58135,0
-42.38282,-22.58098,0
-42.38161,-22.57956,0
-42.3813,-22.57912,0
-42.3812,-22.57895,0
-42.37733,-22.57076,0
-42.37711,-22.57036,0
-42.37683,-22.56992,0
-42.37651,-22.56948,0
-42.37622,-22.56913,0
-42.37394,-22.56683,0
-42.37349,-22.56641,0
-42.37335,-22.5663,0
-42.37296,-22.56607,0
-42.37295,-22.56607,0
-42.37267,-22.56597,0
-42.37236,-22.5659,0
-42.36823,-22.56538,0
-42.36817,-22.56538,0
-42.36489,-22.56498,0
-42.36485,-22.56497,0
-42.36276,-22.56473,0
-42.36225,-22.56462,0
-42.36213,-22.56458,0
-42.36185,-22.56446,0
-42.36172,-22.56439,0
-42.36152,-22.56425,0
-42.36148,-22.56423,0
-42.3613,-22.56409,0
-42.36115,-22.56394,0
-42.36015,-22.56269,0
-42.35983,-22.56237,0
-42.3594,-22.56203,0
-42.35903,-22.56178,0
-42.35796,-22.56113,0
-42.35757,-22.56086,0
-42.35739,-22.56071,0
-42.35717,-22.56049,0
-42.35698,-22.56024,0
-42.35684,-22.56002,0
-42.35676,-22.55987,0
-42.35664,-22.5596,0
-42.35656,-22.55931,0
-42.35619,-22.55714,0
-42.35614,-22.55693,0
-42.35602,-22.55657,0
-42.35585,-22.5562,0
-42.35564,-22.55583,0
-42.35189,-22.55087,0
-42.35189,-22.55086,0
-42.34983,-22.54816,0
-42.34944,-22.54752,0
-42.3493,-22.54722,0
-42.34911,-22.54674,0
-42.34902,-22.54646,0
-42.34832,-22.54338,0
-42.34822,-22.54304,0
-42.34808,-22.54265,0
-42.34787,-22.54218,0
-42.34772,-22.54191,0
-42.34405,-22.53636,0
-42.34365,-22.53561,0
-42.34354,-22.53534,0
-42.34342,-22.53499,0
-42.34325,-22.53426,0
-42.34319,-22.53381,0
-42.34318,-22.53321,0
-42.3432,-22.53278,0
-42.34325,-22.53238,0
-42.34348,-22.5313,0
-42.34355,-22.53049,0
-42.34352,-22.5299,0
-42.34343,-22.52936,0
-42.34328,-22.52883,0
-42.34308,-22.52825,0
-42.34292,-22.52763,0
-42.34281,-22.52704,0
-42.34275,-22.52648,0
-42.34274,-22.52378,0
-42.34276,-22.523,0
-42.34275,-22.52261,0
-42.34277,-22.52219,0
-42.34276,-22.52142,0
-42.34271,-22.52091,0
-42.34258,-22.52039,0
-42.34246,-22.52005,0
-42.34224,-22.51964,0
-42.34209,-22.51942,0
-42.3418,-22.51905,0
-42.34142,-22.51867,0
-42.34104,-22.51837,0
-42.34051,-22.51806,0
-42.34023,-22.51793,0
-42.33991,-22.51782,0
-42.33955,-22.51772,0
-42.33882,-22.51761,0
-42.33829,-22.5176,0
-42.33609,-22.51764,0
-42.33579,-22.51763,0
-42.33397,-22.51766,0
-42.33349,-22.51769,0
-42.33318,-22.51769,0
-42.33249,-22.51765,0
-42.33191,-22.51759,0
-42.33188,-22.51758,0
-42.33087,-22.51751,0
-42.32973,-22.51734,0
-42.32643,-22.51697,0
-42.32427,-22.51662,0
-42.32287,-22.51626,0
-42.3134,-22.51349,0
-42.3127,-22.51326,0
-42.31181,-22.51292,0
-42.2961,-22.50615,0
-42.29563,-22.50603,0
-42.29542,-22.506,0
-42.29486,-22.50599,0
-42.29444,-22.50604,0
-42.29385,-22.50619,0
-42.29328,-22.50647,0
-42.29304,-22.50662,0
-42.29261,-22.50693,0
-42.29052,-22.50861,0
-42.29016,-22.50884,0
-42.28984,-22.50901,0
-42.28966,-22.50909,0
-42.2892,-22.50925,0
-42.28896,-22.50931,0
-42.28873,-22.50935,0
-42.28845,-22.50938,0
-42.28827,-22.50938,0
-42.28763,-22.50933,0
-42.28704,-22.5092,0
-42.27792,-22.5067,0
-42.27748,-22.50647,0
-42.27706,-22.50629,0
-42.27495,-22.50575,0
-42.27432,-22.50554,0
-42.27397,-22.50539,0
-42.27284,-22.50479,0
-42.27247,-22.50456,0
-42.27217,-22.50434,0
-42.27158,-22.50384,0
-42.27114,-22.50341,0
-42.27064,-22.50283,0
-42.26356,-22.49311,0
-42.26249,-22.49172,0
-42.26214,-22.49135,0
-42.26176,-22.49103,0
-42.26158,-22.49091,0
-42.26155,-22.49088,0
-42.26048,-22.49017,0
-42.26047,-22.49016,0
-42.25744,-22.48814,0
-42.25711,-22.48794,0
-42.25648,-22.48749,0
-42.25521,-22.48668,0
-42.25056,-22.48352,0
-42.2496,-22.48292,0
-42.24814,-22.48216,0
-42.24722,-22.48181,0
-42.24673,-22.48166,0
-42.24671,-22.48166,0
-42.24126,-22.48022,0
-42.24064,-22.48012,0
-42.24011,-22.48012,0
-42.23951,-22.48022,0
-42.2393,-22.48029,0
-42.23916,-22.48032,0
-42.23887,-22.48044,0
-42.23873,-22.48051,0
-42.23442,-22.48319,0
-42.23413,-22.48335,0
-42.23374,-22.48351,0
-42.23351,-22.48356,0
-42.23304,-22.48361,0
-42.23281,-22.4836,0
-42.23242,-22.48355,0
-42.23213,-22.48346,0
-42.23182,-22.48332,0
-42.23162,-22.48319,0
-42.23143,-22.48302,0
-42.23102,-22.48253,0
-42.23073,-22.48215,0
-42.2305,-22.48188,0
-42.2303,-22.4817,0
-42.2303,-22.48169,0
-42.22988,-22.48142,0
-42.22966,-22.48132,0
-42.22944,-22.48124,0
-42.2291,-22.48118,0
-42.2288,-22.48116,0
-42.22847,-22.48118,0
-42.2282,-22.48123,0
-42.2277,-22.48137,0
-42.2268,-22.48171,0
-42.22624,-22.48186,0
-42.2253,-22.48201,0
-42.2248,-22.48202,0
-42.22435,-22.482,0
-42.22335,-22.48189,0
-42.22283,-22.4818,0
-42.22249,-22.48171,0
-42.21466,-22.47816,0
-42.21371,-22.47787,0
-42.21293,-22.47772,0
-42.21288,-22.47772,0
-42.21245,-22.47766,0
-42.21195,-22.47764,0
-42.2118,-22.47762,0
-42.20781,-22.47755,0
-42.2071,-22.47749,0
-42.20091,-22.47661,0
-42.20024,-22.47648,0
-42.19813,-22.4762,0
-42.19803,-22.4762,0
-42.19161,-22.47564,0
-42.18893,-22.47546,0
-42.18866,-22.47549,0
-42.18693,-22.47534,0
-42.18101,-22.47453,0
-42.18005,-22.47448,0
-42.17892,-22.47455,0
-42.17823,-22.47467,0
-42.17438,-22.47548,0
-42.17297,-22.47565,0
-42.17247,-22.47569,0
-42.16567,-22.47566,0
-42.16506,-22.4757,0
-42.16421,-22.47579,0
-42.16334,-22.47594,0
-42.15807,-22.47708,0
-42.15683,-22.47738,0
-42.15622,-22.47756,0
-42.15536,-22.47787,0
-42.14701,-22.48125,0
-42.14596,-22.48174,0
-42.14516,-22.48221,0
-42.1443,-22.48283,0
-42.14119,-22.4854,0
-42.14086,-22.48564,0
-42.14076,-22.48573,0
-42.14064,-22.48581,0
-42.14004,-22.48614,0
-42.13955,-22.48637,0
-42.13883,-22.48665,0
-42.13716,-22.48722,0
-42.13667,-22.48741,0
-42.13616,-22.48758,0
-42.13562,-22.48782,0
-42.13534,-22.48799,0
-42.135,-22.48825,0
-42.13484,-22.48841,0
-42.13454,-22.48877,0
-42.13445,-22.4889,0
-42.13416,-22.48939,0
-42.13415,-22.48942,0
-42.13381,-22.49007,0
-42.13352,-22.49049,0
-42.13325,-22.49082,0
-42.13306,-22.49102,0
-42.13279,-22.49124,0
-42.13251,-22.4914,0
-42.13224,-22.4915,0
-42.13203,-22.49156,0
-42.13143,-22.49168,0
-42.13006,-22.49173,0
-42.12866,-22.49165,0
-42.12291,-22.49107,0
-42.1227,-22.49106,0
-42.12085,-22.49086,0
-42.12052,-22.49085,0
-42.12021,-22.49086,0
-42.11988,-22.49089,0
-42.11959,-22.49094,0
-42.11916,-22.49105,0
-42.11861,-22.49127,0
-42.11797,-22.49165,0
-42.11616,-22.49284,0
-42.1161,-22.49287,0
-42.11586,-22.49304,0
-42.11542,-22.49331,0
-42.11523,-22.49341,0
-42.11476,-22.49359,0
-42.11465,-22.49362,0
-42.11442,-22.49366,0
-42.1142,-22.49368,0
-42.11401,-22.49368,0
-42.11372,-22.49365,0
-42.11351,-22.49361,0
-42.11312,-22.49349,0
-42.11278,-22.49332,0
-42.11264,-22.49323,0
-42.11174,-22.49246,0
-42.11151,-22.4923,0
-42.11122,-22.49213,0
-42.11106,-22.49206,0
-42.11074,-22.49195,0
-42.11054,-22.49191,0
-42.11033,-22.49189,0
-42.11008,-22.49189,0
-42.10977,-22.49192,0
-42.10951,-22.49197,0
-42.10909,-22.49212,0
-42.10807,-22.49258,0
-42.10739,-22.49284,0
-42.10677,-22.49301,0
-42.10617,-22.49312,0
-42.10614,-22.49312,0
-42.10396,-22.49343,0
-42.1039,-22.49343,0
-42.10313,-22.49354,0
-42.10232,-22.4936,0
-42.10203,-22.49359,0
-42.10198,-22.49358,0
-42.10196,-22.49358,0
-42.1016,-22.4935,0
-42.1013,-22.49338,0
-42.10113,-22.49329,0
-42.10091,-22.49314,0
-42.10067,-22.49291,0
-42.1005,-22.4927,0
